date,nav,amfi_code,scheme_name
26-08-2014,40.56000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-08-2014,40.84000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-08-2014,41.12800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-08-2014,40.89400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-08-2014,40.68600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-08-2014,40.71500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-08-2014,40.24100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-08-2014,39.26100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-08-2014,38.78100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-08-2014,39.16700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-08-2014,38.61900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-08-2014,38.22500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-08-2014,38.75500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-08-2014,38.95600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-08-2014,39.25600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-08-2014,39.11700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-08-2014,38.67100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
31-07-2014,38.97000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-07-2014,39.09700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-07-2014,38.92300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-07-2014,39.28300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-07-2014,39.87400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-07-2014,39.76900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-07-2014,39.64800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-07-2014,39.52200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-07-2014,39.66300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-07-2014,39.68600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-07-2014,39.27700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
15-07-2014,38.90100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-07-2014,37.97200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-07-2014,37.86200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-07-2014,39.00900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-07-2014,38.93500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-07-2014,39.33200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-07-2014,40.81400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-07-2014,40.62900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-07-2014,40.59100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-07-2014,40.54900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-07-2014,40.14100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-06-2014,39.83400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-06-2014,39.14400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-06-2014,38.95500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-06-2014,39.20000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-06-2014,39.11400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-06-2014,38.35000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-06-2014,38.33500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-06-2014,38.60400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-06-2014,38.75200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-06-2014,39.01800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-06-2014,38.42600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-06-2014,38.40700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-06-2014,39.43700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-06-2014,39.27200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-06-2014,39.36700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-06-2014,39.54200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-06-2014,39.07400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-06-2014,38.38800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-06-2014,37.82300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-06-2014,37.54400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-06-2014,37.17700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-05-2014,36.16200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-05-2014,36.23500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-05-2014,36.69200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-05-2014,36.57900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-05-2014,37.09200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-05-2014,37.34200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-05-2014,36.53100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-05-2014,36.00000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-05-2014,35.96600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-05-2014,35.87600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-05-2014,34.53700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
15-05-2014,33.70100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-05-2014,33.80600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-05-2014,33.47400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-05-2014,33.03300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-05-2014,32.39700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-05-2014,31.53700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-05-2014,31.44900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-05-2014,31.52200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-05-2014,31.45100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-05-2014,31.43700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-04-2014,31.35100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-04-2014,31.70000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-04-2014,31.95000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-04-2014,31.95400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-04-2014,32.13400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-04-2014,32.09200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-04-2014,32.15700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-04-2014,31.84600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-04-2014,31.24000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
15-04-2014,31.45300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-04-2014,31.63500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-04-2014,31.62200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-04-2014,31.35500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-04-2014,30.73500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-04-2014,30.75000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-04-2014,30.79900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-04-2014,31.03800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-04-2014,30.71500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
31-03-2014,30.74500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-03-2014,30.55300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-03-2014,30.11300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-03-2014,29.85300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-03-2014,29.76600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-03-2014,29.61700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-03-2014,29.25500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-03-2014,29.01200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-03-2014,29.20600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-03-2014,29.13800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-03-2014,28.91600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-03-2014,28.75800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-03-2014,28.79700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-03-2014,28.92400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-03-2014,29.06600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-03-2014,28.98300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-03-2014,28.52000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-03-2014,28.15800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-03-2014,27.87500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-03-2014,27.55600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-02-2014,27.81700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-02-2014,27.60900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-02-2014,27.51500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-02-2014,27.49400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-02-2014,27.45400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-02-2014,27.16200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-02-2014,27.28400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-02-2014,27.22100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-02-2014,27.04300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-02-2014,27.01700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-02-2014,26.95100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-02-2014,27.34100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-02-2014,27.22900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-02-2014,27.12500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-02-2014,27.16700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-02-2014,26.96600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-02-2014,27.01500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-02-2014,26.79900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-02-2014,26.78800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
31-01-2014,27.13800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-01-2014,26.81100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-01-2014,27.02700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-01-2014,27.07900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-01-2014,27.04700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-01-2014,27.72200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-01-2014,28.21000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-01-2014,28.20600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-01-2014,28.08400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-01-2014,27.99700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-01-2014,27.72800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-01-2014,27.99900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
15-01-2014,28.00500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-01-2014,27.79200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-01-2014,27.94100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-01-2014,27.55800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-01-2014,27.70700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-01-2014,27.90500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-01-2014,27.89000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-01-2014,28.13300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-01-2014,28.23600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-01-2014,28.26800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-01-2014,28.74400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
31-12-2013,28.73800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-12-2013,28.65800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-12-2013,28.79400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-12-2013,28.66400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-12-2013,28.50800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-12-2013,28.51500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-12-2013,28.29500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-12-2013,27.84900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-12-2013,28.07700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-12-2013,27.72900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-12-2013,27.69600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-12-2013,27.65600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-12-2013,28.05600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-12-2013,28.37800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-12-2013,28.67800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-12-2013,29.05300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-12-2013,28.47000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-12-2013,28.33400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-12-2013,27.76500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-12-2013,27.87300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-12-2013,27.87400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-11-2013,27.59100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-11-2013,27.05900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-11-2013,26.91100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-11-2013,26.83100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-11-2013,27.19000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-11-2013,26.53900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-11-2013,26.51700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-11-2013,27.06300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-11-2013,27.41000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-11-2013,27.17500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-11-2013,26.64300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-11-2013,26.06800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-11-2013,26.17400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-11-2013,26.54500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-11-2013,26.87600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-11-2013,26.90700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-11-2013,27.21200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-11-2013,27.35700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-11-2013,27.27100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
31-10-2013,26.80400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-10-2013,26.30300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-10-2013,26.24000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-10-2013,25.67300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-10-2013,25.87400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-10-2013,26.03700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-10-2013,26.03300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-10-2013,26.02500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-10-2013,25.92500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-10-2013,25.68600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-10-2013,25.06300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
15-10-2013,25.45500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-10-2013,25.62000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-10-2013,25.54000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-10-2013,25.09300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-10-2013,24.84300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-10-2013,24.58700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-10-2013,24.57600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-10-2013,24.50400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-10-2013,24.45000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-10-2013,23.89300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-09-2013,23.70100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-09-2013,24.09400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-09-2013,24.18600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-09-2013,24.11000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-09-2013,24.07100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-09-2013,24.20500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-09-2013,24.76100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-09-2013,25.31700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-09-2013,24.35500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-09-2013,24.09600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-09-2013,24.12700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-09-2013,24.17400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-09-2013,24.06700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-09-2013,24.39600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-09-2013,24.00200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-09-2013,23.43400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-09-2013,23.17300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-09-2013,22.49200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-09-2013,22.13900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-09-2013,22.81500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-08-2013,22.46400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-08-2013,22.31300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-08-2013,22.03800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-08-2013,22.22300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-08-2013,22.85400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-08-2013,22.78600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-08-2013,22.46400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-08-2013,22.06000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-08-2013,22.44400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-08-2013,22.29500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-08-2013,22.61500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-08-2013,23.47500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-08-2013,23.16300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-08-2013,22.84600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-08-2013,22.67900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-08-2013,22.50600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-08-2013,22.18100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-08-2013,22.71300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-08-2013,22.67900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-08-2013,22.94100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
31-07-2013,23.18400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-07-2013,23.13000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-07-2013,23.44600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-07-2013,23.61800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-07-2013,23.96500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-07-2013,24.15300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-07-2013,24.60400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-07-2013,24.47100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-07-2013,24.49200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-07-2013,24.47500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-07-2013,24.25400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-07-2013,24.44400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
15-07-2013,24.95400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-07-2013,24.85500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-07-2013,24.40000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-07-2013,24.04400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
09-07-2013,24.19200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
08-07-2013,23.95400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-07-2013,24.21200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-07-2013,24.19000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-07-2013,23.96900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
02-07-2013,24.61600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
01-07-2013,24.72400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-06-2013,24.37800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-06-2013,23.67300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
26-06-2013,23.39200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
25-06-2013,23.40000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-06-2013,23.48500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-06-2013,24.00100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-06-2013,24.14200,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
19-06-2013,24.85500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
18-06-2013,24.85100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-06-2013,24.95900,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
14-06-2013,24.91300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
13-06-2013,24.51100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
12-06-2013,24.82800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
11-06-2013,24.99500,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
10-06-2013,25.44400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
07-06-2013,25.58600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
06-06-2013,25.68600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
05-06-2013,25.58700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
04-06-2013,25.69000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
03-06-2013,25.74400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
31-05-2013,25.75000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
30-05-2013,26.11300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
29-05-2013,26.07700,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
28-05-2013,26.24000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
27-05-2013,26.10100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
24-05-2013,25.95600,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
23-05-2013,25.88100,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
22-05-2013,26.65000,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
21-05-2013,26.83800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
20-05-2013,27.05300,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
17-05-2013,27.16400,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
16-05-2013,27.02800,119062,HDFC Hybrid Equity Fund - Growth Option - Direct Plan
